"SpecimenID","ImageFileName","Lake","CollectionSite","CollectionDate","Collector","Method","MeasurerInitials","MorphometricAbbreviation","Value"
"2018-50-886-19","IMG_8547.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","BDD",72.986958016657
"2018-50-886-19","IMG_8547.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","CPL",37.3253540256167
"2018-50-886-19","IMG_8547.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","DOH",41.2312443067336
"2018-50-886-19","IMG_8547.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","HLL",61.2165596605805
"2018-50-886-19","IMG_8547.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","MXL",19.7746531411843
"2018-50-886-19","IMG_8547.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","OOL",13.664959100035
"2018-50-886-19","IMG_8547.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","PAD",75.0154193460725
"2018-50-886-19","IMG_8547.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","PCL",44.3487862905632
"2018-50-886-19","IMG_8547.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","POL",14.4839555532644
"2018-50-886-19","IMG_8547.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","PVL",40.1913777037363
"2018-50-886-19","IMG_8547.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","STL",294.570074851881
"2018-50-886-19","IMG_8547.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","TTL",344.513832571709
"2018-50-877-5","IMG_8567.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","BDD",63.375412479953
"2018-50-877-5","IMG_8567.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","CPL",35.2268772736171
"2018-50-877-5","IMG_8567.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","DOH",41.4674198536916
"2018-50-877-5","IMG_8567.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","HLL",56.6367648842228
"2018-50-877-5","IMG_8567.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","MXL",20.2953985759135
"2018-50-877-5","IMG_8567.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","OOL",14.012654015668
"2018-50-877-5","IMG_8567.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","PAD",66.2969251854848
"2018-50-877-5","IMG_8567.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","PCL",41.9153413733303
"2018-50-877-5","IMG_8567.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","POL",13.4701642953611
"2018-50-877-5","IMG_8567.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","PVL",38.6992751875499
"2018-50-877-5","IMG_8567.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","STL",270.875129247165
"2018-50-877-5","IMG_8567.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","TTL",325.012114281638
"2018-50-885-10","IMG_8576.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","BDD",64.172398417459
"2018-50-885-10","IMG_8576.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","CPL",30.0280371428554
"2018-50-885-10","IMG_8576.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","DOH",38.5692264026444
"2018-50-885-10","IMG_8576.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","HLL",60.0631452394813
"2018-50-885-10","IMG_8576.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","MXL",18.1995512774858
"2018-50-885-10","IMG_8576.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","OOL",14.438789643928
"2018-50-885-10","IMG_8576.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","PAD",66.0736181994168
"2018-50-885-10","IMG_8576.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","PCL",38.9305571882209
"2018-50-885-10","IMG_8576.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","POL",13.8724117327652
"2018-50-885-10","IMG_8576.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","PVL",37.1376098757651
"2018-50-885-10","IMG_8576.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","STL",270.69382715246
"2018-50-885-10","IMG_8576.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","TTL",313.815905127223
"2018-50-877-6","IMG_8577.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","BDD",57.898288323543
"2018-50-877-6","IMG_8577.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","CPL",35.1816693511014
"2018-50-877-6","IMG_8577.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","DOH",40.5431447638217
"2018-50-877-6","IMG_8577.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","HLL",59.3892976627564
"2018-50-877-6","IMG_8577.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","MXL",20.3654288809263
"2018-50-877-6","IMG_8577.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","OOL",14.0199641052127
"2018-50-877-6","IMG_8577.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","PAD",63.2777886774215
"2018-50-877-6","IMG_8577.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","PCL",39.5934686190433
"2018-50-877-6","IMG_8577.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","POL",15.3796665981312
"2018-50-877-6","IMG_8577.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","PVL",33.4270877627437
"2018-50-877-6","IMG_8577.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","STL",260.006395539949
"2018-50-877-6","IMG_8577.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","TTL",298.497758750164
"2018-50-878-30","IMG_9017.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","BDD",72.389730935905
"2018-50-878-30","IMG_9017.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","CPL",38.7395667590649
"2018-50-878-30","IMG_9017.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","DOH",45.8278439050027
"2018-50-878-30","IMG_9017.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","HLL",59.3906484923758
"2018-50-878-30","IMG_9017.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","MXL",18.8729934680274
"2018-50-878-30","IMG_9017.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","OOL",13.4431404679788
"2018-50-878-30","IMG_9017.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","PAD",73.8169747145062
"2018-50-878-30","IMG_9017.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","PCL",44.4643810431255
"2018-50-878-30","IMG_9017.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","POL",14.4532849842781
"2018-50-878-30","IMG_9017.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","PVL",39.8568050193476
"2018-50-878-30","IMG_9017.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","STL",307.769518588854
"2018-50-878-30","IMG_9017.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","TTL",348.538106558419
"2018-50-888-2","IMG_9115.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","BDD",104.704931507912
"2018-50-888-2","IMG_9115.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","CPL",45.2235500370239
"2018-50-888-2","IMG_9115.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","DOH",46.3818882264563
"2018-50-888-2","IMG_9115.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","HLL",78.4947910053913
"2018-50-888-2","IMG_9115.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","MXL",23.9396694513102
"2018-50-888-2","IMG_9115.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","OOL",16.666399705439
"2018-50-888-2","IMG_9115.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","PAD",96.7084356779555
"2018-50-888-2","IMG_9115.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","PCL",49.1835235312795
"2018-50-888-2","IMG_9115.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","POL",18.1966927330644
"2018-50-888-2","IMG_9115.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","PVL",45.0286000273009
"2018-50-888-2","IMG_9115.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","STL",395.801358503052
"2018-50-888-2","IMG_9115.jpg","Lake Ontario","Chaumont Bay","12/4/2018","USGS LOBS","imageBased","BPO","TTL",463.282656940161
"2018-38-202-7","IMG_9344.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","BDD",40.5858480787984
"2018-38-202-7","IMG_9344.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","CPL",20.903237544344
"2018-38-202-7","IMG_9344.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","DOH",27.5495881184013
"2018-38-202-7","IMG_9344.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","HLL",36.8397005917044
"2018-38-202-7","IMG_9344.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","MXL",12.8247548406208
"2018-38-202-7","IMG_9344.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","OOL",9.00212419792899
"2018-38-202-7","IMG_9344.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PAD",39.541651027988
"2018-38-202-7","IMG_9344.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PCL",25.0897499109988
"2018-38-202-7","IMG_9344.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","POL",8.95545388479592
"2018-38-202-7","IMG_9344.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PVL",25.7645203284569
"2018-38-202-7","IMG_9344.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","STL",163.150881226266
"2018-38-202-7","IMG_9344.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","TTL",190.880488195147
"2018-38-202-8","IMG_9353.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","BDD",37.423509991578
"2018-38-202-8","IMG_9353.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","CPL",18.9156092140756
"2018-38-202-8","IMG_9353.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","DOH",28.9617513717656
"2018-38-202-8","IMG_9353.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","HLL",36.7579083646115
"2018-38-202-8","IMG_9353.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","MXL",11.6933190267382
"2018-38-202-8","IMG_9353.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","OOL",8.58118700443801
"2018-38-202-8","IMG_9353.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PAD",37.9318991193947
"2018-38-202-8","IMG_9353.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PCL",27.605761596956
"2018-38-202-8","IMG_9353.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","POL",9.08610335773093
"2018-38-202-8","IMG_9353.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PVL",23.3127243331101
"2018-38-202-8","IMG_9353.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","STL",157.187533148188
"2018-38-202-8","IMG_9353.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","TTL",191.286249892379
"2018-38-202-9","IMG_9368.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","BDD",38.519345066956
"2018-38-202-9","IMG_9368.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","CPL",22.0229597858011
"2018-38-202-9","IMG_9368.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","DOH",31.5996907953471
"2018-38-202-9","IMG_9368.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","HLL",39.2177355920303
"2018-38-202-9","IMG_9368.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","MXL",13.2625327273681
"2018-38-202-9","IMG_9368.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","OOL",8.978193211095
"2018-38-202-9","IMG_9368.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PAD",38.808964202797
"2018-38-202-9","IMG_9368.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PCL",26.1336138565432
"2018-38-202-9","IMG_9368.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","POL",9.41262191485799
"2018-38-202-9","IMG_9368.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PVL",27.6267661799798
"2018-38-202-9","IMG_9368.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","STL",169.428184615435
"2018-38-202-9","IMG_9368.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","TTL",202.58858552132
"2018-38-202-12","IMG_9379.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","BDD",44.296240691825
"2018-38-202-12","IMG_9379.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","CPL",23.7340112769286
"2018-38-202-12","IMG_9379.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","DOH",30.7912766073303
"2018-38-202-12","IMG_9379.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","HLL",40.7123999407285
"2018-38-202-12","IMG_9379.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","MXL",13.6582112465152
"2018-38-202-12","IMG_9379.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","OOL",9.8436090426281
"2018-38-202-12","IMG_9379.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PAD",41.5200299343863
"2018-38-202-12","IMG_9379.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PCL",27.8630879587693
"2018-38-202-12","IMG_9379.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","POL",9.99852226838958
"2018-38-202-12","IMG_9379.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PVL",27.2370141201034
"2018-38-202-12","IMG_9379.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","STL",181.493318032122
"2018-38-202-12","IMG_9379.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","TTL",216.811799169674
"2018-38-202-11","IMG_9386.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","BDD",33.458909690769
"2018-38-202-11","IMG_9386.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","CPL",16.0456714193501
"2018-38-202-11","IMG_9386.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","DOH",25.4511695008541
"2018-38-202-11","IMG_9386.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","HLL",33.4338003496851
"2018-38-202-11","IMG_9386.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","MXL",11.5856195926558
"2018-38-202-11","IMG_9386.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","OOL",8.82943450173099
"2018-38-202-11","IMG_9386.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PAD",36.2474831514368
"2018-38-202-11","IMG_9386.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PCL",20.6857007825262
"2018-38-202-11","IMG_9386.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","POL",7.44176473070042
"2018-38-202-11","IMG_9386.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PVL",24.1513593779351
"2018-38-202-11","IMG_9386.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","STL",146.616290409903
"2018-38-202-11","IMG_9386.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","TTL",173.800723678452
"2018-38-202-13","IMG_9412.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","BDD",33.890560113003
"2018-38-202-13","IMG_9412.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","CPL",17.0219463084502
"2018-38-202-13","IMG_9412.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","DOH",26.6438854139496
"2018-38-202-13","IMG_9412.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","HLL",33.6168528709196
"2018-38-202-13","IMG_9412.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","MXL",12.0329751107997
"2018-38-202-13","IMG_9412.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","OOL",8.96656074738701
"2018-38-202-13","IMG_9412.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PAD",36.2419602137905
"2018-38-202-13","IMG_9412.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PCL",20.2897394563801
"2018-38-202-13","IMG_9412.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","POL",7.78791574462626
"2018-38-202-13","IMG_9412.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PVL",24.6219243244022
"2018-38-202-13","IMG_9412.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","STL",144.833470027683
"2018-38-202-13","IMG_9412.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","TTL",174.771946771093
"2018-38-202-5","IMG_9415.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","BDD",59.239223032173
"2018-38-202-5","IMG_9415.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","CPL",27.503563321028
"2018-38-202-5","IMG_9415.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","DOH",33.4615009564009
"2018-38-202-5","IMG_9415.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","HLL",51.0615009324709
"2018-38-202-5","IMG_9415.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","MXL",16.7897723310014
"2018-38-202-5","IMG_9415.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","OOL",11.999740050107
"2018-38-202-5","IMG_9415.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PAD",57.7330583737146
"2018-38-202-5","IMG_9415.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PCL",33.3132715502912
"2018-38-202-5","IMG_9415.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","POL",12.1753460246055
"2018-38-202-5","IMG_9415.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PVL",33.7857262707809
"2018-38-202-5","IMG_9415.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","STL",223.764725286598
"2018-38-202-5","IMG_9415.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","TTL",264.753758320715
"2018-38-202-3","IMG_9433.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","BDD",65.47275637005
"2018-38-202-3","IMG_9433.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","CPL",26.7711420875796
"2018-38-202-3","IMG_9433.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","DOH",39.2980931941865
"2018-38-202-3","IMG_9433.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","HLL",51.762750077511
"2018-38-202-3","IMG_9433.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","MXL",16.6516365990961
"2018-38-202-3","IMG_9433.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","OOL",12.778673940646
"2018-38-202-3","IMG_9433.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PAD",61.3196779889082
"2018-38-202-3","IMG_9433.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PCL",38.7361742203776
"2018-38-202-3","IMG_9433.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","POL",11.3537674992104
"2018-38-202-3","IMG_9433.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PVL",35.4234044855775
"2018-38-202-3","IMG_9433.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","STL",253.785859550029
"2018-38-202-3","IMG_9433.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","TTL",304.534465484376
"2018-38-202-2","IMG_9436.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","BDD",68.5270325450409
"2018-38-202-2","IMG_9436.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","CPL",33.6243109000409
"2018-38-202-2","IMG_9436.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","DOH",41.4710447881926
"2018-38-202-2","IMG_9436.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","HLL",56.2539020169033
"2018-38-202-2","IMG_9436.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","MXL",19.2389729172687
"2018-38-202-2","IMG_9436.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","OOL",12.7324691733399
"2018-38-202-2","IMG_9436.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PAD",73.5838073682296
"2018-38-202-2","IMG_9436.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PCL",39.5753073042719
"2018-38-202-2","IMG_9436.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","POL",13.8481711441069
"2018-38-202-2","IMG_9436.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PVL",38.9875922094573
"2018-38-202-2","IMG_9436.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","STL",272.705635904228
"2018-38-202-2","IMG_9436.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","TTL",321.3160198126
"2018-38-202-6","IMG_9449.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","BDD",62.619902663311
"2018-38-202-6","IMG_9449.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","CPL",29.0288664742118
"2018-38-202-6","IMG_9449.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","DOH",40.1272411207551
"2018-38-202-6","IMG_9449.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","HLL",52.6704390822531
"2018-38-202-6","IMG_9449.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","MXL",16.4188622453627
"2018-38-202-6","IMG_9449.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","OOL",12.3454914989424
"2018-38-202-6","IMG_9449.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PAD",61.4760573504654
"2018-38-202-6","IMG_9449.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PCL",43.5089266687587
"2018-38-202-6","IMG_9449.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","POL",11.1644854922364
"2018-38-202-6","IMG_9449.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PVL",39.1095137926066
"2018-38-202-6","IMG_9449.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","STL",254.91502007643
"2018-38-202-6","IMG_9449.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","TTL",304.026320769136
"2018-38-202-4","IMG_9454.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","BDD",65.527360256276
"2018-38-202-4","IMG_9454.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","CPL",27.9606360692702
"2018-38-202-4","IMG_9454.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","DOH",41.1484473191776
"2018-38-202-4","IMG_9454.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","HLL",52.8092290739468
"2018-38-202-4","IMG_9454.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","MXL",17.2899371916036
"2018-38-202-4","IMG_9454.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","OOL",13.224342546051
"2018-38-202-4","IMG_9454.jpg","Lake Ontario","Glenora","9/10/2018","OMNRF","imageBased","BPO","PAD",64.2809786387268
